date,week,sku,product_category,gender,marketplace,fulfillment,color,size,list_price,discount_pct,promo_type,ad_spend,impressions,clicks,cvr,units_sold,revenue,rating,reviews,competitor_price_index,stock_on_hand,stockout_flag,holiday_flag
2024-07-23,30,LE-APP-W-CHINO,Apparel,Women,Amazon,FBA,Khaki,L,81.79,0.274,DealOfDay,10.74,3842,41,0.0409,17,1009.58,4.24,945,0.748,416,0,0
2024-07-23,30,LE-FOOT-M-BOOT,Footwear,Men,Amazon,FBA,Black,M,138.16,0.003,LightningDeal,51.03,6465,76,0.0329,6,826.46,4.23,659,1.114,342,0,0
2024-07-23,30,LE-FOOT-W-SNEAK,Footwear,Women,TargetPlus,Seller,White,M,68.22,0.107,None,18.97,4458,40,0.0352,15,913.68,4.14,322,0.835,468,0,0
2024-07-23,30,LE-HOME-BEDDNG,Home,Unisex,Amazon,FBA,Green,XL,156.77,0.196,None,47.64,5394,46,0.039,6,756.71,4.29,728,0.823,477,0,0
2024-07-23,30,LE-HOME-BTOWEL,Home,Unisex,Amazon,FBA,Green,L,31.65,0.28,None,46.57,5591,55,0.0377,42,957.23,4.21,767,0.792,393,0,0
2024-07-23,30,LE-OUT-M-PARKA,Outerwear,Men,TargetPlus,FBA,White,XL,197.95,0.406,Coupon,16.6,2683,36,0.0353,5,587.92,4.02,114,0.6,208,0,0
2024-07-23,30,LE-OUT-W-DOWN,Outerwear,Women,Amazon,FBA,Black,M,235.32,0.406,None,37.46,3427,53,0.0402,11,1537.08,4.29,724,0.6,227,0,0
2024-07-23,30,LE-SWIM-M-TRUNK,Swimwear,Men,TikTokShop,FBA,Blue,M,46.06,0.179,Coupon,9.72,6053,100,0.0385,33,1247.43,4.23,135,0.782,423,0,0
2024-07-23,30,LE-SWIM-W-ONEPC,Swimwear,Women,TikTokShop,FBA,Navy,XL,89.07,0.256,None,20.34,7009,120,0.0363,56,3711.95,4.15,180,0.71,326,0,0
2024-07-23,30,LE-UNIF-K-POLO,Uniforms,Kids,Amazon,FBA,Khaki,S,19.59,0.0,None,35.9,6000,59,0.0301,26,509.34,4.16,1028,1.047,270,0,0
2024-07-23,30,LE-UNIF-K-SKIRT,Uniforms,Kids,TargetPlus,FBA,Black,S,24.39,0.252,None,9.04,3283,28,0.0387,24,438.06,4.26,285,0.731,350,0,0
2024-07-24,30,LE-APP-M-OXFORD,Apparel,Men,Walmart,Seller,Black,XL,72.5,0.209,None,19.17,4451,53,0.0389,20,1146.49,4.28,5,0.763,484,0,0
2024-07-24,30,LE-APP-M-POLO,Apparel,Men,Amazon,FBA,Gray,XL,38.77,0.177,None,32.95,5160,57,0.0363,34,1084.45,4.17,799,0.898,481,0,0
2024-07-24,30,LE-APP-W-CARDI,Apparel,Women,Amazon,FBA,Red,S,63.17,0.184,None,32.83,5215,47,0.0353,21,1082.89,4.12,801,0.82,490,0,0
2024-07-24,30,LE-APP-W-CHINO,Apparel,Women,Amazon,FBA,Khaki,L,80.03,0.095,Coupon,47.48,6073,60,0.0357,21,1520.37,4.4,889,0.961,501,0,0
2024-07-24,30,LE-FOOT-M-BOOT,Footwear,Men,Amazon,FBA,Blue,S,131.31,0.212,LightningDeal,29.09,4834,76,0.0401,16,1654.9,4.26,737,0.807,284,0,0
2024-07-24,30,LE-FOOT-W-SNEAK,Footwear,Women,Amazon,FBA,Green,M,66.32,0.122,Clearance,51.26,6029,75,0.0419,18,1048.29,4.3,847,0.813,561,0,0
2024-07-24,30,LE-HOME-BEDDNG,Home,Unisex,TikTokShop,FBA,Black,S,146.78,0.227,Coupon,33.36,5062,48,0.0373,7,793.89,4.16,267,0.771,395,0,0
2024-07-24,30,LE-HOME-BTOWEL,Home,Unisex,Amazon,FBA,Black,M,27.65,0.213,None,51.87,6003,62,0.0368,26,566.11,4.18,724,0.763,395,0,0
2024-07-24,30,LE-OUT-M-PARKA,Outerwear,Men,Amazon,FBA,Red,XL,210.81,0.361,Coupon,20.94,2740,32,0.0351,7,942.94,4.02,611,0.613,183,0,0
2024-07-24,30,LE-OUT-W-DOWN,Outerwear,Women,Amazon,Seller,Blue,L,234.5,0.267,None,9.29,2067,26,0.0349,4,687.73,4.07,644,0.72,228,0,0
2024-07-24,30,LE-SWIM-M-TRUNK,Swimwear,Men,TargetPlus,Seller,Gray,M,50.47,0.04,None,16.74,6560,97,0.0283,20,968.94,4.04,49,1.05,255,0,0
2024-07-24,30,LE-SWIM-W-ONEPC,Swimwear,Women,Walmart,Seller,Gray,S,79.61,0.108,DealOfDay,31.01,8476,132,0.037,53,3764.96,4.11,177,0.827,362,0,0
2024-07-24,30,LE-UNIF-K-POLO,Uniforms,Kids,TargetPlus,Seller,Khaki,L,18.96,0.05,None,30.86,5277,36,0.0315,21,378.28,4.22,135,0.961,381,0,0
2024-07-24,30,LE-UNIF-K-SKIRT,Uniforms,Kids,Amazon,Seller,Green,XL,26.22,0.183,Coupon,33.77,5530,45,0.0419,26,556.77,4.39,809,0.844,402,0,0
2024-07-25,30,LE-APP-M-OXFORD,Apparel,Men,TikTokShop,FBA,Green,M,72.48,0.166,Clearance,23.78,4864,54,0.0387,17,1027.63,4.14,109,0.842,487,0,0
2024-07-25,30,LE-APP-M-POLO,Apparel,Men,Walmart,FBA,Gray,XS,38.99,0.074,Clearance,13.92,3908,34,0.0405,32,1154.82,4.25,442,0.935,513,0,0
2024-07-25,30,LE-APP-W-CARDI,Apparel,Women,Amazon,FBA,Gray,XS,63.3,0.311,None,37.61,5578,62,0.0359,11,479.62,4.11,726,0.725,501,0,0
2024-07-25,30,LE-APP-W-CHINO,Apparel,Women,Amazon,FBA,Navy,L,70.31,0.142,None,55.16,5766,53,0.0403,21,1266.65,4.38,777,0.69,247,0,0
2024-07-25,30,LE-FOOT-M-BOOT,Footwear,Men,Amazon,FBA,Gray,L,130.98,0.206,None,43.97,6001,72,0.0366,4,415.84,4.17,849,0.906,424,0,0
2024-07-25,30,LE-FOOT-W-SNEAK,Footwear,Women,TargetPlus,Seller,Green,XS,68.14,0.208,None,15.3,4585,51,0.0353,10,539.39,4.11,33,0.791,385,0,0
2024-07-25,30,LE-HOME-BEDDNG,Home,Unisex,Walmart,FBA,Khaki,L,144.75,0.16,None,25.41,4483,34,0.0372,5,608.28,4.22,83,0.807,297,0,0
2024-07-25,30,LE-HOME-BTOWEL,Home,Unisex,Amazon,FBA,Blue,XS,28.84,0.063,None,27.75,5208,55,0.0363,24,648.4,4.2,776,0.909,402,0,0
2024-07-25,30,LE-OUT-M-PARKA,Outerwear,Men,Walmart,Seller,Green,S,207.18,0.343,Coupon,27.0,2789,34,0.0348,5,680.96,4.01,270,0.725,213,0,0
2024-07-25,30,LE-OUT-W-DOWN,Outerwear,Women,Walmart,Seller,White,M,229.67,0.253,Coupon,49.39,2843,41,0.0373,5,857.26,4.15,225,0.742,345,0,0
2024-07-25,30,LE-SWIM-M-TRUNK,Swimwear,Men,Amazon,Seller,Blue,XL,51.07,0.118,Coupon,24.3,8303,163,0.0301,23,1036.43,4.08,815,0.962,381,0,0
2024-07-25,30,LE-SWIM-W-ONEPC,Swimwear,Women,Amazon,FBA,White,L,95.44,0.206,DealOfDay,56.92,10199,179,0.035,94,7120.66,3.99,858,0.82,412,0,0
2024-07-25,30,LE-UNIF-K-POLO,Uniforms,Kids,TargetPlus,FBA,Blue,S,19.18,0.228,None,7.05,2772,24,0.0371,24,355.58,4.19,331,0.785,426,0,0
2024-07-25,30,LE-UNIF-K-SKIRT,Uniforms,Kids,TargetPlus,FBA,Blue,XL,22.64,0.041,Coupon,24.68,4848,42,0.0358,24,521.22,4.15,324,0.908,353,0,0
2024-07-26,30,LE-APP-M-OXFORD,Apparel,Men,Walmart,FBA,White,L,72.17,0.29,None,20.82,4351,45,0.0411,21,1076.36,4.37,305,0.714,411,0,0
2024-07-26,30,LE-APP-M-POLO,Apparel,Men,TargetPlus,FBA,Red,S,43.06,0.101,DealOfDay,18.05,4092,36,0.0324,21,813.32,4.14,0,1.005,378,0,0
2024-07-26,30,LE-APP-W-CARDI,Apparel,Women,Walmart,Seller,White,XL,53.23,0.074,None,24.53,4825,49,0.0361,12,591.71,4.19,206,0.847,401,0,0
2024-07-26,30,LE-APP-W-CHINO,Apparel,Women,Amazon,FBA,Khaki,M,80.69,0.036,None,88.81,6613,63,0.0373,26,2022.08,4.27,697,0.851,289,0,0
2024-07-26,30,LE-FOOT-M-BOOT,Footwear,Men,TikTokShop,FBA,Gray,XS,129.56,0.181,DealOfDay,31.59,5150,71,0.0379,13,1379.79,4.13,255,0.876,390,0,0
2024-07-26,30,LE-FOOT-W-SNEAK,Footwear,Women,TargetPlus,Seller,Red,XS,67.3,0.016,None,16.46,4477,44,0.0309,4,264.95,4.19,117,0.983,330,0,0
2024-07-26,30,LE-HOME-BEDDNG,Home,Unisex,Amazon,FBA,Red,L,134.03,0.156,LightningDeal,84.1,6792,72,0.0373,11,1244.26,4.14,865,0.776,345,0,0
2024-07-26,30,LE-HOME-BTOWEL,Home,Unisex,Amazon,FBA,Khaki,M,29.19,0.218,Coupon,61.22,5872,54,0.0389,40,913.06,4.24,840,0.822,369,0,0
2024-07-26,30,LE-OUT-M-PARKA,Outerwear,Men,TargetPlus,FBA,Navy,L,218.63,0.275,None,5.21,1826,23,0.0356,4,634.12,4.1,274,0.787,153,0,0
2024-07-26,30,LE-OUT-W-DOWN,Outerwear,Women,Walmart,FBA,Black,S,217.45,0.316,Coupon,6.43,2123,34,0.0392,9,1338.53,4.22,223,0.617,199,0,0
2024-07-26,30,LE-SWIM-M-TRUNK,Swimwear,Men,TargetPlus,FBA,Gray,M,45.23,0.145,None,16.82,7040,107,0.0344,32,1237.4,4.08,257,0.789,411,0,0
2024-07-26,30,LE-SWIM-W-ONEPC,Swimwear,Women,Walmart,Seller,Blue,S,86.93,0.179,None,25.97,8086,115,0.0364,44,3139.1,4.17,48,0.83,387,0,0
2024-07-26,30,LE-UNIF-K-POLO,Uniforms,Kids,Walmart,FBA,Khaki,XS,18.4,0.26,None,28.52,5295,36,0.0378,24,326.97,4.22,438,0.751,392,0,0
2024-07-26,30,LE-UNIF-K-SKIRT,Uniforms,Kids,TargetPlus,FBA,Black,S,23.9,0.096,Clearance,13.71,4152,46,0.0388,18,388.99,4.16,510,0.866,486,0,0
2024-07-27,30,LE-APP-M-OXFORD,Apparel,Men,Amazon,FBA,Khaki,XS,69.6,0.139,None,11.46,3843,49,0.0365,6,359.46,4.19,952,0.9,346,0,0
2024-07-27,30,LE-APP-M-POLO,Apparel,Men,Amazon,FBA,Gray,M,36.59,0.199,None,19.15,4484,36,0.0382,39,1142.68,4.26,798,0.845,285,0,0
2024-07-27,30,LE-APP-W-CARDI,Apparel,Women,Amazon,FBA,Black,L,61.2,0.02,DealOfDay,48.9,5916,69,0.0312,11,660.06,4.1,764,1.073,450,0,0
2024-07-27,30,LE-APP-W-CHINO,Apparel,Women,Amazon,Seller,Green,L,81.14,0.186,None,27.66,5155,60,0.0387,27,1783.91,4.28,840,0.924,382,0,0
2024-07-27,30,LE-FOOT-M-BOOT,Footwear,Men,TargetPlus,Seller,White,XS,122.92,0.144,None,69.67,6237,62,0.0385,11,1157.9,4.29,295,0.876,332,0,0
2024-07-27,30,LE-FOOT-W-SNEAK,Footwear,Women,TikTokShop,FBA,Khaki,XS,74.41,0.085,DealOfDay,23.93,5067,58,0.0349,9,612.94,4.28,376,1.009,452,0,0
2024-07-27,30,LE-HOME-BEDDNG,Home,Unisex,Amazon,FBA,Navy,S,147.32,0.081,DealOfDay,33.79,5495,54,0.0359,7,948.1,4.06,900,0.89,348,0,0
2024-07-27,30,LE-HOME-BTOWEL,Home,Unisex,TikTokShop,Seller,Green,S,28.89,0.064,None,147.18,8033,68,0.0313,17,459.79,4.2,448,1.071,378,0,0
2024-07-27,30,LE-OUT-M-PARKA,Outerwear,Men,TikTokShop,FBA,Khaki,L,186.64,0.264,None,27.39,3173,37,0.0375,5,686.74,4.2,275,0.672,245,0,0
2024-07-27,30,LE-OUT-W-DOWN,Outerwear,Women,Amazon,FBA,White,XL,236.63,0.402,LightningDeal,12.45,2035,39,0.0423,5,707.14,4.3,531,0.633,185,0,0
2024-07-27,30,LE-SWIM-M-TRUNK,Swimwear,Men,Amazon,FBA,White,S,51.85,0.148,None,30.73,8016,104,0.0337,33,1458.11,4.05,798,0.919,354,0,0
2024-07-27,30,LE-SWIM-W-ONEPC,Swimwear,Women,Walmart,FBA,Green,M,99.65,0.206,None,31.65,8123,111,0.0317,45,3560.55,3.93,234,0.87,232,0,0
2024-07-27,30,LE-UNIF-K-POLO,Uniforms,Kids,Walmart,FBA,Navy,M,18.93,0.07,None,23.62,5151,44,0.0367,11,193.61,4.22,46,0.919,402,0,0
2024-07-27,30,LE-UNIF-K-SKIRT,Uniforms,Kids,Amazon,Seller,Navy,M,25.68,0.131,Coupon,49.72,5972,74,0.0359,15,334.77,4.12,861,0.936,95,0,0
2024-07-28,30,LE-APP-M-OXFORD,Apparel,Men,Amazon,FBA,Blue,S,71.53,0.092,LightningDeal,37.62,5097,63,0.0342,10,649.76,4.27,1121,0.978,406,0,0
2024-07-28,30,LE-APP-M-POLO,Apparel,Men,Amazon,FBA,Navy,L,36.33,0.477,Coupon,240.55,8276,90,0.0407,71,1349.47,4.27,786,0.6,369,0,0
2024-07-28,30,LE-APP-W-CARDI,Apparel,Women,Amazon,FBA,Green,L,56.15,0.179,LightningDeal,30.82,5488,65,0.0391,29,1336.41,4.22,914,0.822,330,0,0
2024-07-28,30,LE-APP-W-CHINO,Apparel,Women,Amazon,FBA,Khaki,XL,78.31,0.105,None,59.22,6003,62,0.0344,36,2522.99,4.1,878,0.901,323,0,0
2024-07-28,30,LE-FOOT-M-BOOT,Footwear,Men,Amazon,FBA,Gray,S,124.94,0.102,LightningDeal,17.52,4032,52,0.0376,7,785.38,4.17,676,0.846,314,0,0
2024-07-28,30,LE-FOOT-W-SNEAK,Footwear,Women,Amazon,FBA,Black,XS,66.53,0.116,Coupon,77.89,6326,76,0.0376,15,882.4,4.21,911,0.806,504,0,0
2024-07-28,30,LE-HOME-BEDDNG,Home,Unisex,TikTokShop,Seller,Green,S,136.59,0.116,Coupon,38.99,5785,70,0.0363,3,362.34,4.14,323,0.831,465,0,0
2024-07-28,30,LE-HOME-BTOWEL,Home,Unisex,Amazon,FBA,Navy,S,32.34,0.227,None,123.62,7465,72,0.0367,29,724.65,4.17,750,0.882,482,0,0
2024-07-28,30,LE-OUT-M-PARKA,Outerwear,Men,Amazon,FBA,Blue,L,207.83,0.303,Coupon,60.58,3671,52,0.0388,6,868.84,4.21,842,0.772,239,0,0
2024-07-28,30,LE-OUT-W-DOWN,Outerwear,Women,Amazon,FBA,Green,M,226.69,0.297,Coupon,62.24,3992,53,0.0358,9,1434.88,4.07,957,0.628,263,0,0
2024-07-28,30,LE-SWIM-M-TRUNK,Swimwear,Men,TargetPlus,Seller,Black,XL,49.4,0.133,Coupon,40.69,8932,162,0.0373,33,1413.9,4.19,395,0.891,420,0,0
2024-07-28,30,LE-SWIM-W-ONEPC,Swimwear,Women,Amazon,FBA,Khaki,M,88.6,0.185,DealOfDay,66.17,9683,178,0.0353,76,5487.12,4.01,849,0.736,403,0,0
2024-07-28,30,LE-UNIF-K-POLO,Uniforms,Kids,Walmart,Seller,Red,L,19.09,0.108,None,26.98,4581,43,0.0352,29,493.55,4.13,311,0.849,392,0,0
2024-07-28,30,LE-UNIF-K-SKIRT,Uniforms,Kids,Amazon,FBA,Blue,XS,25.06,0.315,None,49.76,5817,48,0.0367,25,428.91,4.14,911,0.75,473,0,0
2024-07-29,31,LE-APP-M-OXFORD,Apparel,Men,Walmart,Seller,Khaki,XS,65.75,0.306,None,7.88,3418,34,0.0378,21,957.69,4.2,74,0.683,449,0,0
2024-07-29,31,LE-APP-M-POLO,Apparel,Men,Amazon,FBA,Red,XL,38.69,0.0,LightningDeal,26.02,5034,54,0.0356,17,657.73,4.11,708,0.924,396,0,0
2024-07-29,31,LE-APP-W-CARDI,Apparel,Women,Amazon,FBA,Gray,XS,58.25,0.242,None,34.49,5345,54,0.0349,15,662.28,4.08,843,0.734,407,0,0
2024-07-29,31,LE-APP-W-CHINO,Apparel,Women,TargetPlus,FBA,White,S,79.14,0.19,None,6.56,2920,33,0.0363,13,833.12,4.16,457,0.835,410,0,0
2024-07-29,31,LE-FOOT-M-BOOT,Footwear,Men,Amazon,FBA,Blue,M,126.09,0.024,DealOfDay,40.08,5609,79,0.0326,9,1107.94,4.17,918,0.98,518,0,0
2024-07-29,31,LE-FOOT-W-SNEAK,Footwear,Women,Amazon,FBA,Gray,S,70.47,0.143,LightningDeal,18.33,4607,54,0.0356,20,1207.29,4.06,833,0.887,382,0,0
2024-07-29,31,LE-HOME-BEDDNG,Home,Unisex,Amazon,FBA,Green,XS,129.97,0.203,LightningDeal,28.42,4969,62,0.0383,15,1554.48,4.18,1001,0.694,424,0,0
2024-07-29,31,LE-HOME-BTOWEL,Home,Unisex,Amazon,FBA,Blue,S,30.46,0.107,None,52.53,5942,50,0.0349,22,598.71,4.12,862,0.902,477,0,0
2024-07-29,31,LE-OUT-M-PARKA,Outerwear,Men,TargetPlus,Seller,Red,S,209.53,0.399,Coupon,10.58,1974,23,0.0373,6,755.53,4.11,209,0.628,368,0,0
2024-07-29,31,LE-OUT-W-DOWN,Outerwear,Women,Amazon,FBA,Navy,M,228.65,0.484,Coupon,59.12,3737,39,0.0406,4,471.99,4.26,764,0.6,283,0,0
2024-07-29,31,LE-SWIM-M-TRUNK,Swimwear,Men,Amazon,FBA,Black,S,49.06,0.184,None,68.41,10217,142,0.035,66,2640.69,4.1,722,0.779,473,0,0
2024-07-29,31,LE-SWIM-W-ONEPC,Swimwear,Women,Amazon,FBA,Green,S,85.11,0.144,LightningDeal,39.33,9054,153,0.0373,72,5245.48,4.15,734,0.851,360,0,0
2024-07-29,31,LE-UNIF-K-POLO,Uniforms,Kids,Amazon,FBA,Navy,L,16.51,0.0,Coupon,64.23,6414,52,0.0372,32,528.32,4.23,650,0.887,445,0,0
2024-07-29,31,LE-UNIF-K-SKIRT,Uniforms,Kids,Amazon,FBA,Red,XS,21.85,0.281,Coupon,45.41,5868,43,0.0383,63,989.69,4.19,894,0.638,378,0,0
2024-07-30,31,LE-APP-M-OXFORD,Apparel,Men,Amazon,FBA,White,L,66.17,0.15,Coupon,48.69,5781,53,0.039,12,675.24,4.26,733,0.772,267,0,0
2024-07-30,31,LE-APP-M-POLO,Apparel,Men,Amazon,FBA,Navy,XS,39.37,0.031,Coupon,22.47,4668,55,0.0334,20,762.85,4.29,830,0.957,394,0,0
2024-07-30,31,LE-APP-W-CARDI,Apparel,Women,Amazon,Seller,Khaki,L,59.39,0.179,None,52.5,5861,54,0.0372,14,682.69,4.21,740,0.846,450,0,0
2024-07-30,31,LE-APP-W-CHINO,Apparel,Women,Amazon,Seller,Black,XL,74.06,0.146,None,34.88,5331,46,0.0391,21,1328.58,4.32,860,0.805,399,0,0
2024-07-30,31,LE-FOOT-M-BOOT,Footwear,Men,Amazon,FBA,Navy,XS,126.14,0.083,Coupon,52.38,6037,68,0.0338,7,810.13,4.29,815,0.96,372,0,0
2024-07-30,31,LE-FOOT-W-SNEAK,Footwear,Women,Amazon,FBA,Red,S,70.2,0.108,None,69.73,6283,59,0.0344,19,1189.87,4.37,910,1.055,339,0,0
2024-07-30,31,LE-HOME-BEDDNG,Home,Unisex,Amazon,FBA,Red,XS,150.72,0.217,None,48.74,5993,45,0.0362,8,944.02,4.15,681,0.733,339,0,0
2024-07-30,31,LE-HOME-BTOWEL,Home,Unisex,TargetPlus,FBA,Khaki,XS,31.45,0.103,None,23.05,4736,29,0.0315,10,282.13,4.2,304,0.98,580,0,0
2024-07-30,31,LE-OUT-M-PARKA,Outerwear,Men,Amazon,Seller,Gray,XL,206.18,0.51,LightningDeal,120.07,4300,72,0.0368,4,404.35,4.05,889,0.6,188,0,0
2024-07-30,31,LE-OUT-W-DOWN,Outerwear,Women,Amazon,FBA,Green,XS,231.49,0.236,None,75.36,3970,43,0.041,8,1415.54,4.38,760,0.708,198,0,0
2024-07-30,31,LE-SWIM-M-TRUNK,Swimwear,Men,Amazon,Seller,Black,L,47.28,0.021,None,89.46,11285,164,0.0269,16,740.76,3.96,878,1.0,359,0,0
2024-07-30,31,LE-SWIM-W-ONEPC,Swimwear,Women,TikTokShop,FBA,Khaki,XS,86.31,0.271,None,37.57,8722,147,0.0349,63,3965.31,4.07,167,0.717,337,0,0
2024-07-30,31,LE-UNIF-K-POLO,Uniforms,Kids,Amazon,FBA,White,L,19.49,0.146,Coupon,21.23,4558,38,0.0414,24,399.31,4.38,775,0.94,313,0,0
2024-07-30,31,LE-UNIF-K-SKIRT,Uniforms,Kids,Walmart,Seller,Black,L,24.79,0.166,None,11.11,3831,33,0.0343,18,372.15,4.07,223,0.88,357,0,0
2024-07-31,31,LE-APP-M-OXFORD,Apparel,Men,Amazon,FBA,Khaki,M,66.86,0.006,Coupon,26.47,5289,58,0.0315,12,797.52,4.19,795,1.003,305,0,0
2024-07-31,31,LE-APP-M-POLO,Apparel,Men,Amazon,FBA,Navy,L,37.76,0.152,None,29.39,5440,59,0.0384,21,672.09,4.28,755,0.793,457,0,0
2024-07-31,31,LE-APP-W-CARDI,Apparel,Women,Amazon,FBA,Green,S,58.29,0.032,None,74.84,6469,85,0.0297,11,620.37,4.12,778,1.005,458,0,0
2024-07-31,31,LE-APP-W-CHINO,Apparel,Women,TikTokShop,FBA,Blue,L,81.71,0.203,None,19.87,4373,37,0.037,12,781.84,4.19,380,0.862,404,0,0
2024-07-31,31,LE-FOOT-M-BOOT,Footwear,Men,Walmart,Seller,Gray,XS,133.96,0.215,None,15.23,3956,38,0.0388,8,841.67,4.28,334,0.858,332,0,0
2024-07-31,31,LE-FOOT-W-SNEAK,Footwear,Women,Amazon,FBA,Red,XS,74.97,0.081,None,54.4,5830,73,0.0299,9,620.38,4.12,708,1.022,468,0,0
2024-07-31,31,LE-HOME-BEDDNG,Home,Unisex,Walmart,Seller,White,S,141.91,0.136,None,6.96,2803,20,0.0324,6,735.69,3.99,150,0.824,489,0,0
2024-07-31,31,LE-HOME-BTOWEL,Home,Unisex,Amazon,FBA,Navy,S,26.8,0.097,None,112.79,7685,84,0.0355,39,944.18,4.15,792,0.757,312,0,0
2024-07-31,31,LE-OUT-M-PARKA,Outerwear,Men,Amazon,Seller,Navy,XS,196.2,0.381,None,30.71,2893,45,0.0395,8,971.5,4.26,842,0.6,183,0,0
2024-07-31,31,LE-OUT-W-DOWN,Outerwear,Women,Walmart,Seller,Red,S,224.82,0.331,None,15.51,2698,31,0.0398,5,752.13,4.29,210,0.606,152,0,0
2024-07-31,31,LE-SWIM-M-TRUNK,Swimwear,Men,Walmart,FBA,Khaki,L,52.35,0.203,None,10.64,5901,81,0.0332,23,959.28,4.01,427,0.902,457,0,0
2024-07-31,31,LE-SWIM-W-ONEPC,Swimwear,Women,TikTokShop,FBA,Gray,M,91.06,0.107,None,13.41,6352,105,0.0367,42,3414.7,4.21,381,0.936,440,0,0
2024-07-31,31,LE-UNIF-K-POLO,Uniforms,Kids,Walmart,FBA,Gray,XS,17.64,0.357,None,11.47,3550,39,0.039,56,634.7,4.24,172,0.6,299,0,0
2024-07-31,31,LE-UNIF-K-SKIRT,Uniforms,Kids,Amazon,FBA,Green,S,24.51,0.241,None,45.8,6073,43,0.0359,23,427.75,4.13,774,0.736,212,0,0
2024-08-01,31,LE-APP-M-OXFORD,Apparel,Men,Amazon,FBA,Black,XL,68.19,0.231,Coupon,38.04,5240,58,0.0389,18,944.03,4.24,1001,0.73,416,0,0
2024-08-01,31,LE-APP-M-POLO,Apparel,Men,Walmart,FBA,Navy,M,35.13,0.193,None,9.04,3386,40,0.0372,26,736.72,4.21,407,0.676,422,0,0
2024-08-01,31,LE-APP-W-CARDI,Apparel,Women,TikTokShop,Seller,White,S,62.71,0.163,None,48.34,5536,44,0.0319,23,1207.16,3.95,108,0.862,453,0,0
2024-08-01,31,LE-APP-W-CHINO,Apparel,Women,Amazon,FBA,Green,M,77.36,0.114,LightningDeal,103.52,6673,75,0.0386,18,1234.25,4.22,743,0.88,452,0,0
2024-08-01,31,LE-FOOT-M-BOOT,Footwear,Men,Amazon,FBA,Gray,S,125.64,0.173,None,34.56,5229,71,0.0407,10,1039.24,4.38,1019,0.771,494,0,0
2024-08-01,31,LE-FOOT-W-SNEAK,Footwear,Women,TargetPlus,FBA,Khaki,L,66.13,0.292,None,20.74,5125,61,0.039,24,1124.46,4.26,142,0.694,348,0,0
2024-08-01,31,LE-HOME-BEDDNG,Home,Unisex,Amazon,Seller,Red,XS,151.14,0.286,None,21.15,4434,42,0.0357,5,539.44,4.11,889,0.758,374,0,0
2024-08-01,31,LE-HOME-BTOWEL,Home,Unisex,Walmart,Seller,Black,XL,31.95,0.264,None,18.73,4334,48,0.0392,29,681.67,4.28,413,0.889,389,0,0
2024-08-01,31,LE-OUT-M-PARKA,Outerwear,Men,TargetPlus,FBA,Blue,M,201.05,0.292,None,31.34,3628,47,0.037,2,284.56,4.17,168,0.773,267,0,0
2024-08-01,31,LE-OUT-W-DOWN,Outerwear,Women,Amazon,FBA,Black,XL,218.96,0.384,DealOfDay,12.6,2583,36,0.0431,10,1348.08,4.3,977,0.649,330,0,0
2024-08-01,31,LE-SWIM-M-TRUNK,Swimwear,Men,Walmart,FBA,Gray,M,50.84,0.152,None,5.73,4775,80,0.0338,43,1854.68,4.05,166,0.939,408,0,0
2024-08-01,31,LE-SWIM-W-ONEPC,Swimwear,Women,TikTokShop,FBA,Blue,XL,88.12,0.264,None,16.22,7233,117,0.0321,49,3176.78,3.94,110,0.706,374,0,0
2024-08-01,31,LE-UNIF-K-POLO,Uniforms,Kids,Amazon,FBA,Gray,M,20.89,0.211,LightningDeal,82.62,8234,74,0.0381,47,774.41,4.16,700,0.882,353,0,0
2024-08-01,31,LE-UNIF-K-SKIRT,Uniforms,Kids,Walmart,Seller,Green,XS,22.89,0.206,None,13.48,5117,45,0.0372,19,345.28,4.2,215,0.774,212,0,0
2024-08-02,31,LE-APP-M-OXFORD,Apparel,Men,Amazon,FBA,Red,M,68.3,0.07,DealOfDay,73.94,6281,78,0.0381,17,1079.47,4.17,852,0.928,301,0,0
2024-08-02,31,LE-APP-M-POLO,Apparel,Men,TargetPlus,Seller,Navy,M,34.77,0.191,None,35.19,4874,44,0.0348,37,1040.3,4.09,322,0.67,602,0,0
2024-08-02,31,LE-APP-W-CARDI,Apparel,Women,Walmart,FBA,Green,S,59.69,0.215,Coupon,6.1,3022,31,0.0356,7,327.89,4.08,494,0.834,397,0,0
2024-08-02,31,LE-APP-W-CHINO,Apparel,Women,Amazon,FBA,Red,S,72.63,0.264,Coupon,27.25,5029,64,0.04,30,1603.9,4.27,962,0.739,365,0,0
2024-08-02,31,LE-FOOT-M-BOOT,Footwear,Men,TargetPlus,Seller,Green,M,129.43,0.321,Coupon,15.88,4356,55,0.0406,7,615.14,4.28,244,0.635,465,0,0
2024-08-02,31,LE-FOOT-W-SNEAK,Footwear,Women,Amazon,Seller,Red,M,71.44,0.146,None,148.37,7663,85,0.0391,22,1342.15,4.32,901,0.883,353,0,0
2024-08-02,31,LE-HOME-BEDDNG,Home,Unisex,Amazon,FBA,Green,S,143.28,0.136,None,78.41,6670,64,0.0352,1,123.81,4.13,682,0.854,429,0,0
2024-08-02,31,LE-HOME-BTOWEL,Home,Unisex,Walmart,Seller,Khaki,S,29.61,0.092,None,15.31,3992,34,0.0369,22,591.29,4.23,219,0.878,323,0,0
