timestamp,shift,line_id,machine_id,product_code,batch_id,operator_id,operator_experience,days_since_maintenance,maintenance_status,target_temp_c,actual_temp_c,humidity_percent,pressure_bar,vibration_mm_s,line_speed_units_min,window_minutes,throughput_units,defect_rate_percent,scrap_kg,downtime_minutes,energy_kwh,ambient_temp_c,quality_alert
2025-11-19T11:33:55.475814,Day,L2,L2-M6,P-NYLON,B251119-803,OP-4,intermediate,18.4,ok,75.0,74.5,68.2,5.84,2.77,86.7,13,1126,2.4,29.12,3.29,51.6,23.6,False
2025-11-19T12:31:55.475814,Night,L1,L1-M4,P-PP,B251119-604,OP-1,expert,0.0,ok,73.6,74.5,51.9,5.85,2.7,129.2,14,1809,1.8,33.87,3.64,62.54,23.0,False
2025-11-19T12:34:55.475814,Night,L3,L3-M6,P-PP,B251119-793,OP-3,novice,35.1,overdue,75.4,75.4,56.8,5.86,4.83,91.8,9,826,3.84,27.8,9.18,47.1,23.4,False
2025-11-19T12:46:55.475814,Day,L2,L2-M6,P-PEEK,B251119-305,OP-3,novice,23.6,due_soon,74.8,73.3,52.0,5.68,3.11,115.6,9,1040,2.06,18.55,4.38,49.81,28.9,False
2025-11-19T13:24:55.475814,Day,L1,L1-M1,P-PEEK,B251119-183,OP-3,novice,22.4,ok,73.5,76.7,45.2,5.74,3.4,98.2,8,785,2.5,14.78,2.36,46.9,29.4,False
2025-11-19T13:31:55.475814,Swing,L3,L3-M4,P-PP,B251119-934,OP-4,intermediate,9.0,ok,75.8,79.7,47.6,5.03,3.11,139.8,10,1398,3.32,29.57,3.03,57.76,20.3,False
2025-11-19T14:09:55.475814,Day,L4,L4-M6,P-ABS,B251119-458,OP-2,intermediate,8.2,ok,75.6,76.9,49.8,6.05,3.2,128.2,14,1795,1.87,23.45,3.28,63.13,27.1,False
2025-11-19T14:36:55.475814,Day,L2,L2-M3,P-PP,B251119-905,OP-1,expert,12.1,ok,72.9,75.1,38.8,5.99,2.7,122.2,8,977,1.03,7.16,3.48,49.41,21.9,False
2025-11-19T17:00:55.475814,Day,L3,L3-M4,P-ABS,B251119-229,OP-3,novice,27.5,due_soon,72.1,71.3,49.1,6.16,3.85,129.0,9,1161,2.4,20.82,5.68,51.05,24.1,False
2025-11-19T20:41:55.475814,Night,L2,L2-M1,P-ABS,B251119-786,OP-2,intermediate,11.2,ok,74.7,76.3,44.5,5.73,1.81,117.4,9,1056,2.55,27.09,3.34,51.1,22.0,False
2025-11-19T22:32:55.475814,Night,L2,L2-M1,P-NYLON,B251119-761,OP-5,expert,21.6,ok,75.9,76.9,51.5,5.63,3.28,114.8,13,1491,1.96,17.81,3.46,58.3,27.8,False
2025-11-19T22:41:55.475814,Swing,L4,L4-M3,P-PP,B251119-850,OP-3,novice,34.1,overdue,75.9,74.2,48.2,5.14,4.79,97.5,9,877,3.49,29.68,10.54,47.5,26.6,False
2025-11-20T00:04:55.475814,Day,L2,L2-M4,P-NYLON,B251120-771,OP-5,expert,29.9,due_soon,75.0,79.3,53.3,5.27,3.39,123.8,9,1113,2.66,26.82,5.81,53.08,25.7,False
2025-11-20T00:05:55.475814,Day,L4,L4-M6,P-PEEK,B251120-348,OP-3,novice,38.4,overdue,73.0,76.8,46.0,5.22,5.12,110.8,12,1330,4.08,58.59,9.11,55.66,24.8,False
2025-11-20T00:15:55.475814,Day,L2,L2-M1,P-NYLON,B251120-789,OP-4,intermediate,7.2,ok,72.7,77.0,49.8,5.86,3.22,134.2,10,1342,1.74,19.0,0.0,55.92,29.1,False
2025-11-20T00:17:55.475814,Day,L1,L1-M2,P-PP,B251120-708,OP-2,intermediate,4.8,ok,74.5,73.3,32.2,5.59,2.39,128.1,15,1921,1.36,28.15,1.69,63.88,23.8,False
2025-11-20T00:46:55.475814,Day,L4,L4-M1,P-ABS,B251120-778,OP-5,expert,0.0,ok,74.1,72.5,36.8,5.97,3.65,115.0,12,1379,0.68,6.27,3.14,54.96,27.1,False
2025-11-20T00:55:55.475814,Day,L3,L3-M1,P-PEEK,B251120-427,OP-1,expert,35.9,overdue,74.6,75.1,43.4,5.83,5.28,112.7,9,1013,1.93,20.54,8.73,50.0,23.2,True
2025-11-20T01:07:55.475814,Night,L1,L1-M3,P-PEEK,B251120-470,OP-4,intermediate,40.8,overdue,74.7,82.1,45.5,5.7,5.65,116.8,10,1168,5.18,64.2,12.24,54.93,28.8,True
2025-11-20T01:29:55.475814,Day,L4,L4-M5,P-PEEK,B251120-644,OP-3,novice,43.0,overdue,73.8,70.5,49.9,5.96,4.99,106.6,9,958,3.07,35.26,12.29,47.5,23.6,False
2025-11-20T01:33:55.475814,Night,L1,L1-M6,P-ABS,B251120-336,OP-4,intermediate,13.6,ok,72.6,71.9,43.4,5.85,4.11,115.6,15,1734,2.22,30.04,4.17,60.41,21.9,False
2025-11-20T01:46:55.475814,Day,L3,L3-M5,P-PEEK,B251120-247,OP-1,expert,5.1,ok,74.8,75.6,59.0,5.2,2.43,118.5,13,1540,1.25,14.81,2.79,58.6,27.2,False
2025-11-20T02:37:55.475814,Day,L3,L3-M5,P-ABS,B251120-327,OP-4,intermediate,9.6,ok,72.8,73.5,56.5,5.2,2.72,109.5,11,1204,1.47,12.0,2.94,52.48,25.8,False
2025-11-20T05:55:55.475814,Day,L2,L2-M1,P-PEEK,B251120-634,OP-3,novice,13.0,ok,72.4,71.7,35.9,5.12,2.73,120.6,8,964,1.97,16.16,3.67,48.04,27.8,False
2025-11-20T06:56:55.475814,Swing,L3,L3-M3,P-PEEK,B251120-761,OP-4,intermediate,23.4,due_soon,74.3,73.7,52.9,5.89,3.1,129.7,14,1815,1.77,34.85,7.28,62.35,28.0,False
2025-11-20T07:05:55.475814,Day,L4,L4-M4,P-PP,B251120-428,OP-4,intermediate,38.7,overdue,72.7,72.8,50.3,5.67,5.09,121.5,13,1579,2.13,27.2,8.49,58.25,28.6,False
2025-11-20T07:22:55.475814,Day,L2,L2-M6,P-ABS,B251120-659,OP-1,expert,18.1,ok,72.3,71.0,50.6,5.04,2.77,127.8,10,1278,0.94,14.34,1.66,52.79,27.3,False
2025-11-20T07:24:55.475814,Night,L4,L4-M5,P-NYLON,B251120-548,OP-1,expert,23.1,due_soon,73.3,71.6,60.1,5.33,4.2,137.0,9,1233,1.9,26.02,7.93,52.29,21.7,False
2025-11-20T07:29:55.475814,Swing,L2,L2-M5,P-NYLON,B251120-109,OP-4,intermediate,29.2,due_soon,74.2,74.2,48.8,5.53,4.04,115.9,10,1158,1.94,24.42,6.51,52.01,28.3,False
2025-11-20T08:49:55.475814,Day,L3,L3-M2,P-PEEK,B251120-590,OP-1,expert,19.7,ok,72.1,72.8,67.4,5.56,2.92,115.0,11,1264,1.71,24.32,3.78,53.2,27.3,False
2025-11-20T09:09:55.475814,Swing,L3,L3-M6,P-ABS,B251120-268,OP-2,intermediate,11.2,ok,72.6,74.0,54.6,5.62,3.18,116.4,9,1047,1.55,12.73,3.83,50.15,24.7,False
2025-11-20T10:19:55.475814,Swing,L1,L1-M1,P-PEEK,B251120-835,OP-3,novice,0.0,ok,74.1,74.8,65.4,5.35,3.79,111.3,15,1669,2.95,45.1,4.49,60.42,27.4,False
2025-11-20T10:23:55.475814,Day,L3,L3-M4,P-NYLON,B251120-742,OP-3,novice,35.2,overdue,72.4,73.0,49.2,5.39,4.85,95.1,14,1332,3.04,42.75,7.28,54.36,19.5,False
2025-11-20T10:42:55.475814,Day,L1,L1-M5,P-PEEK,B251120-207,OP-2,intermediate,25.1,due_soon,73.5,73.3,44.6,5.53,4.01,120.0,13,1559,1.72,29.87,6.4,58.12,31.9,False
2025-11-20T10:47:55.475814,Swing,L4,L4-M6,P-NYLON,B251120-801,OP-2,intermediate,18.6,ok,72.3,74.1,42.7,5.48,4.09,125.9,11,1384,1.87,28.62,1.86,55.59,23.2,False
2025-11-20T11:27:55.475814,Night,L4,L4-M6,P-PP,B251120-171,OP-2,intermediate,31.0,overdue,75.0,78.7,43.9,5.33,4.31,118.5,15,1777,4.17,86.17,11.19,63.48,21.4,False
2025-11-20T13:07:55.475814,Swing,L1,L1-M2,P-NYLON,B251120-435,OP-5,expert,9.8,ok,75.4,79.0,42.9,4.81,4.01,119.0,11,1309,2.59,34.57,4.87,56.1,24.5,False
2025-11-20T13:42:55.475814,Day,L3,L3-M6,P-PEEK,B251120-841,OP-5,expert,18.9,ok,74.3,73.7,45.1,5.24,3.2,123.7,8,989,1.24,13.17,2.8,49.12,27.8,False
2025-11-20T14:23:55.475814,Day,L3,L3-M4,P-PEEK,B251120-544,OP-1,expert,10.2,ok,72.7,73.3,36.9,5.4,3.24,131.7,13,1712,1.04,15.62,4.66,60.56,23.7,False
2025-11-20T14:52:55.475814,Night,L2,L2-M2,P-PEEK,B251120-965,OP-5,expert,22.0,ok,75.8,75.5,61.2,5.76,3.85,119.8,14,1676,2.23,31.3,4.82,60.74,25.1,False
2025-11-20T15:26:55.475814,Day,L1,L1-M2,P-ABS,B251120-449,OP-5,expert,24.5,due_soon,72.5,73.9,60.0,5.46,3.59,127.8,9,1150,1.55,15.76,5.55,51.78,23.5,False
2025-11-20T15:34:55.475814,Swing,L4,L4-M4,P-ABS,B251120-538,OP-5,expert,20.0,ok,73.0,73.2,54.3,5.28,3.32,132.0,12,1584,0.88,16.17,4.81,58.46,21.1,False
2025-11-20T17:24:55.475814,Swing,L1,L1-M2,P-ABS,B251120-409,OP-4,intermediate,4.4,ok,75.9,81.2,47.8,5.78,3.24,124.8,13,1621,3.38,60.48,6.28,61.88,20.5,True
2025-11-20T18:01:55.475814,Day,L4,L4-M2,P-PEEK,B251120-700,OP-3,novice,29.6,due_soon,75.7,80.3,43.7,5.35,3.2,110.9,10,1109,4.34,49.2,8.29,53.35,26.6,True
2025-11-20T18:10:55.475814,Day,L4,L4-M4,P-PP,B251120-237,OP-5,expert,0.0,ok,72.3,69.8,50.1,5.25,3.21,126.3,9,1136,1.06,8.69,3.58,50.13,28.8,False
2025-11-20T18:20:55.475814,Swing,L2,L2-M3,P-NYLON,B251120-960,OP-4,intermediate,20.9,ok,73.7,71.5,35.5,5.61,3.14,122.9,11,1351,1.28,17.63,3.4,54.14,20.1,False
2025-11-20T18:20:55.475814,Swing,L2,L2-M4,P-NYLON,B251120-918,OP-5,expert,15.8,ok,73.0,73.4,49.6,5.94,3.68,140.5,12,1686,1.04,15.05,2.98,60.19,22.3,False
2025-11-20T18:31:55.475814,Swing,L2,L2-M4,P-NYLON,B251120-736,OP-4,intermediate,26.3,due_soon,72.6,70.6,36.6,5.39,3.06,113.1,14,1583,1.91,24.49,7.06,57.56,25.7,False
2025-11-20T19:38:55.475814,Day,L2,L2-M6,P-PEEK,B251120-504,OP-2,intermediate,12.1,ok,73.3,75.1,55.6,5.38,3.52,127.0,15,1905,1.29,15.19,1.41,64.28,22.4,False
2025-11-20T19:58:55.475814,Swing,L4,L4-M6,P-NYLON,B251120-121,OP-2,intermediate,20.4,ok,72.9,76.6,40.5,5.8,3.33,124.3,15,1864,2.36,47.19,2.43,64.16,21.3,False
2025-11-20T20:49:55.475814,Day,L1,L1-M6,P-NYLON,B251120-340,OP-2,intermediate,11.7,ok,73.4,73.0,49.8,5.82,2.07,109.8,9,988,1.04,6.6,2.32,48.86,23.8,False
2025-11-20T21:22:55.475814,Swing,L2,L2-M5,P-PEEK,B251120-465,OP-3,novice,17.2,ok,75.8,78.2,51.4,6.0,3.12,99.2,10,992,3.56,24.88,3.63,50.74,23.3,False
2025-11-20T21:23:55.475814,Day,L2,L2-M2,P-NYLON,B251120-281,OP-4,intermediate,20.4,ok,73.9,73.8,39.6,5.8,2.79,126.1,11,1387,0.95,10.71,2.17,55.53,28.1,False
2025-11-20T21:56:55.475814,Day,L2,L2-M2,P-PP,B251120-828,OP-4,intermediate,21.8,ok,75.1,73.9,51.1,5.69,3.44,123.0,9,1106,1.62,11.18,2.51,51.07,29.9,False
2025-11-20T23:15:55.475814,Swing,L3,L3-M4,P-NYLON,B251120-614,OP-5,expert,32.7,overdue,73.5,72.2,57.4,5.68,4.4,117.3,12,1407,2.32,26.27,8.27,55.29,25.7,False
2025-11-20T23:46:55.475814,Swing,L3,L3-M6,P-ABS,B251120-551,OP-1,expert,18.3,ok,75.1,79.4,48.2,5.74,3.53,134.3,9,1208,2.37,25.19,3.56,54.64,28.3,False
2025-11-20T23:46:55.475814,Night,L3,L3-M4,P-PEEK,B251120-980,OP-3,novice,18.1,ok,74.8,75.2,52.8,5.45,3.34,111.2,11,1223,3.09,31.87,4.79,53.38,22.4,False
2025-11-21T01:28:55.475814,Day,L2,L2-M4,P-PEEK,B251121-228,OP-3,novice,1.8,ok,73.3,71.0,50.5,5.63,3.25,99.4,10,994,2.22,19.74,2.74,48.27,24.0,False
2025-11-21T03:01:55.475814,Swing,L2,L2-M6,P-PP,B251121-546,OP-1,expert,4.3,ok,75.9,77.5,64.8,5.71,3.98,108.9,14,1525,2.87,29.41,5.31,59.04,21.7,False
2025-11-21T03:50:55.475814,Swing,L3,L3-M4,P-PEEK,B251121-949,OP-4,intermediate,2.7,ok,75.0,75.4,50.6,5.81,2.45,109.9,9,989,1.65,12.96,4.14,49.72,22.9,False
2025-11-21T03:53:55.475814,Swing,L3,L3-M4,P-PP,B251121-733,OP-1,expert,14.2,ok,73.9,78.4,48.0,5.41,3.26,122.9,10,1229,2.06,17.86,4.45,54.6,25.6,False
2025-11-21T04:41:55.475814,Swing,L3,L3-M1,P-ABS,B251121-613,OP-1,expert,32.9,overdue,72.6,70.8,49.4,5.31,4.82,107.2,9,964,1.81,13.42,11.05,47.73,20.6,False
2025-11-21T05:12:55.475814,Swing,L1,L1-M3,P-PP,B251121-869,OP-4,intermediate,15.1,ok,72.4,73.8,61.9,5.47,2.78,129.8,15,1947,1.82,34.79,5.14,64.48,25.4,False
2025-11-21T05:30:55.475814,Day,L1,L1-M5,P-NYLON,B251121-804,OP-4,intermediate,12.7,ok,75.9,76.9,53.9,5.49,3.79,125.3,13,1629,2.19,32.53,3.24,60.48,24.2,False
2025-11-21T05:35:55.475814,Day,L4,L4-M2,P-ABS,B251121-827,OP-1,expert,18.6,ok,75.6,74.4,43.7,5.02,3.47,119.5,11,1314,0.91,8.36,2.84,54.59,28.6,False
2025-11-21T05:41:55.475814,Day,L3,L3-M6,P-ABS,B251121-706,OP-4,intermediate,15.7,ok,75.3,74.4,44.2,5.43,3.07,120.8,13,1570,1.7,20.51,2.84,58.65,27.8,False
2025-11-21T05:53:55.475814,Day,L2,L2-M1,P-ABS,B251121-906,OP-1,expert,40.5,overdue,72.3,72.8,43.8,5.82,5.16,115.0,14,1610,1.9,25.56,9.62,58.75,25.5,False
2025-11-21T06:01:55.475814,Day,L2,L2-M2,P-ABS,B251121-927,OP-3,novice,28.6,due_soon,74.1,77.2,47.6,5.56,4.57,96.9,10,968,3.41,29.97,7.09,50.03,22.7,False
2025-11-21T06:03:55.475814,Swing,L3,L3-M1,P-ABS,B251121-319,OP-4,intermediate,19.9,ok,73.4,72.6,51.9,5.72,2.93,114.8,14,1607,1.45,23.15,4.05,58.61,26.5,False
2025-11-21T09:09:55.475814,Night,L1,L1-M3,P-PEEK,B251121-250,OP-3,novice,3.8,ok,72.1,70.4,62.8,5.53,3.39,103.5,8,827,3.09,23.45,4.39,45.37,24.2,False
2025-11-21T10:18:55.475814,Day,L1,L1-M5,P-NYLON,B251121-251,OP-1,expert,28.9,due_soon,74.3,77.2,59.9,5.53,4.43,102.8,13,1335,2.17,23.09,5.97,55.9,24.1,False
2025-11-21T10:43:55.475814,Swing,L1,L1-M3,P-PEEK,B251121-387,OP-2,intermediate,23.7,due_soon,72.7,73.3,51.7,5.63,3.16,115.8,8,926,1.23,9.11,4.73,47.98,26.1,False
2025-11-21T12:01:55.475814,Day,L4,L4-M2,P-ABS,B251121-263,OP-2,intermediate,17.5,ok,73.3,72.7,40.9,5.09,2.88,104.0,14,1456,1.23,15.57,2.01,56.24,25.9,False
2025-11-21T12:36:55.475814,Swing,L4,L4-M4,P-NYLON,B251121-180,OP-4,intermediate,20.2,ok,75.0,74.3,46.1,5.6,2.47,125.0,10,1249,1.17,17.14,3.59,53.52,22.7,False
2025-11-21T12:55:55.475814,Night,L1,L1-M1,P-NYLON,B251121-740,OP-3,novice,28.7,due_soon,74.2,75.4,40.2,5.34,3.59,100.9,13,1311,3.21,29.53,7.27,54.87,25.9,False
2025-11-21T13:18:55.475814,Day,L1,L1-M5,P-NYLON,B251121-190,OP-3,novice,15.9,ok,74.9,77.0,37.8,5.95,2.9,128.0,13,1664,2.6,27.25,2.92,61.09,21.3,False
2025-11-21T13:28:55.475814,Swing,L3,L3-M6,P-ABS,B251121-559,OP-5,expert,16.8,ok,75.4,79.1,50.8,5.27,3.29,134.1,11,1475,2.29,21.93,3.66,58.8,25.6,False
2025-11-21T13:57:55.475814,Day,L3,L3-M5,P-NYLON,B251121-255,OP-3,novice,27.1,due_soon,73.4,76.8,51.8,5.04,4.38,124.6,10,1246,2.74,34.09,3.71,54.32,27.3,False
2025-11-21T14:15:55.475814,Night,L2,L2-M6,P-PP,B251121-831,OP-3,novice,2.7,ok,72.5,71.4,41.2,5.0,3.14,104.8,15,1572,2.48,31.28,4.99,57.63,21.8,False
2025-11-21T14:24:55.475814,Swing,L1,L1-M2,P-ABS,B251121-700,OP-1,expert,33.7,overdue,74.7,75.7,55.8,6.01,4.93,132.0,8,1055,2.18,24.41,9.82,50.9,25.1,False
2025-11-21T14:36:55.475814,Night,L1,L1-M6,P-ABS,B251121-668,OP-4,intermediate,27.1,due_soon,73.1,72.6,28.2,5.45,4.99,130.7,12,1568,2.64,33.9,6.84,58.0,25.0,False
2025-11-21T14:40:55.475814,Day,L2,L2-M6,P-NYLON,B251121-369,OP-4,intermediate,4.1,ok,74.5,74.6,53.3,5.44,2.69,131.0,11,1440,0.93,8.69,2.59,56.67,24.7,False
2025-11-21T15:03:55.475814,Swing,L3,L3-M3,P-NYLON,B251121-469,OP-5,expert,14.2,ok,73.8,73.4,71.8,5.67,2.78,120.7,10,1206,2.24,17.44,5.19,52.51,22.8,False
2025-11-21T15:48:55.475814,Day,L4,L4-M6,P-ABS,B251121-512,OP-5,expert,33.5,overdue,74.1,74.8,40.0,5.59,5.43,143.6,12,1723,1.96,21.67,10.27,61.26,28.1,True
2025-11-21T15:57:55.475814,Day,L3,L3-M1,P-PP,B251121-821,OP-1,expert,39.3,overdue,75.6,78.9,34.7,5.2,5.45,142.7,12,1712,3.7,44.15,11.28,62.5,27.1,True
2025-11-21T17:02:55.475814,Night,L2,L2-M5,P-NYLON,B251121-226,OP-1,expert,13.0,ok,75.3,79.8,48.0,5.09,2.51,121.5,9,1093,3.46,29.66,4.01,52.93,26.2,False
2025-11-21T17:03:55.475814,Day,L1,L1-M4,P-ABS,B251121-188,OP-3,novice,26.0,due_soon,75.7,75.1,56.4,5.52,3.8,106.7,9,960,2.61,19.84,3.97,49.17,31.2,False
2025-11-21T17:06:55.475814,Day,L4,L4-M3,P-PEEK,B251121-506,OP-2,intermediate,9.2,ok,75.3,75.3,43.5,5.6,2.97,125.8,15,1887,1.45,25.28,3.96,64.04,24.7,False
2025-11-21T17:47:55.475814,Swing,L4,L4-M1,P-PEEK,B251121-331,OP-2,intermediate,20.4,ok,75.0,75.1,49.4,5.09,3.34,104.4,12,1253,1.15,9.8,4.19,53.83,26.3,False
2025-11-21T18:11:55.475814,Day,L1,L1-M6,P-NYLON,B251121-857,OP-4,intermediate,13.4,ok,75.4,74.1,50.8,5.71,3.31,138.9,13,1805,1.6,27.59,3.32,62.31,23.9,False
2025-11-21T18:47:55.475814,Day,L4,L4-M5,P-NYLON,B251121-583,OP-3,novice,2.9,ok,72.3,73.7,39.9,5.59,3.79,114.9,10,1148,1.62,19.89,3.7,51.69,22.4,False
2025-11-21T19:25:55.475814,Swing,L4,L4-M2,P-ABS,B251121-984,OP-5,expert,28.5,due_soon,72.0,72.9,58.7,5.3,4.69,106.5,10,1065,1.89,21.76,6.61,50.04,26.3,False
2025-11-21T19:55:55.475814,Night,L3,L3-M1,P-PP,B251121-296,OP-2,intermediate,32.7,overdue,74.7,81.8,47.4,5.13,5.13,86.4,10,864,5.25,35.96,12.99,49.96,27.2,True
2025-11-21T20:15:55.475814,Swing,L3,L3-M4,P-PEEK,B251121-971,OP-4,intermediate,17.4,ok,74.1,72.0,34.9,5.3,3.09,132.0,12,1584,2.13,22.18,4.1,58.05,28.7,False
2025-11-21T21:01:55.475814,Swing,L4,L4-M2,P-ABS,B251121-532,OP-2,intermediate,6.4,ok,75.1,75.5,33.8,5.37,3.78,102.2,12,1226,1.74,22.9,4.76,53.54,27.0,False
2025-11-21T21:51:55.475814,Day,L1,L1-M5,P-NYLON,B251121-755,OP-3,novice,13.0,ok,74.4,72.2,51.7,5.85,3.24,100.2,13,1302,2.33,27.65,1.6,53.63,21.3,False
2025-11-21T22:27:55.475814,Day,L1,L1-M3,P-ABS,B251121-630,OP-3,novice,26.7,due_soon,73.2,74.9,31.7,5.59,3.29,93.1,8,744,2.1,11.78,6.23,45.61,22.2,False
2025-11-21T23:52:55.475814,Night,L1,L1-M1,P-PP,B251121-413,OP-4,intermediate,15.4,ok,72.6,72.1,61.3,5.69,3.14,100.4,10,1003,2.62,20.18,3.67,48.78,27.2,False
2025-11-21T23:58:55.475814,Swing,L3,L3-M3,P-ABS,B251121-248,OP-1,expert,10.7,ok,72.9,80.7,58.6,5.71,2.86,136.3,10,1363,3.23,33.21,5.21,57.54,24.2,True
2025-11-22T00:20:55.475814,Day,L3,L3-M3,P-ABS,B251122-376,OP-5,expert,23.5,due_soon,75.7,76.1,45.1,5.58,3.4,125.7,11,1382,1.47,22.67,5.29,56.24,27.4,False
2025-11-22T02:03:55.475814,Swing,L3,L3-M5,P-PP,B251122-636,OP-5,expert,15.0,ok,75.9,75.7,39.2,4.64,3.58,132.7,9,1194,1.63,13.71,2.63,53.11,19.0,False
2025-11-22T02:46:55.475814,Day,L4,L4-M5,P-PEEK,B251122-527,OP-1,expert,11.8,ok,75.5,74.6,53.5,5.4,2.28,144.7,13,1880,0.73,11.41,3.47,63.72,24.8,False
2025-11-22T03:03:55.475814,Swing,L3,L3-M6,P-NYLON,B251122-567,OP-5,expert,26.9,due_soon,72.6,71.9,49.1,4.97,4.97,112.7,13,1465,1.71,28.79,6.37,56.1,25.0,False
2025-11-22T03:21:55.475814,Day,L2,L2-M3,P-PP,B251122-467,OP-4,intermediate,23.1,due_soon,75.8,75.7,61.6,5.33,3.06,127.2,12,1526,2.02,22.74,5.03,58.42,28.0,False
2025-11-22T04:09:55.475814,Day,L2,L2-M4,P-NYLON,B251122-228,OP-2,intermediate,24.6,due_soon,75.4,76.7,40.6,5.5,3.28,101.1,15,1516,2.34,39.54,4.55,58.61,29.4,False
2025-11-22T04:41:55.475814,Day,L2,L2-M4,P-PP,B251122-521,OP-3,novice,3.9,ok,74.2,74.0,47.4,5.42,3.87,115.7,11,1272,1.57,17.8,4.02,53.76,23.5,False
2025-11-22T04:46:55.475814,Day,L2,L2-M5,P-PP,B251122-937,OP-3,novice,20.8,ok,73.5,72.4,51.7,5.03,3.77,107.0,14,1497,2.02,32.9,3.73,56.79,26.0,False
2025-11-22T05:05:55.475814,Night,L2,L2-M5,P-ABS,B251122-638,OP-2,intermediate,34.3,overdue,75.5,77.1,55.3,5.73,4.69,92.6,13,1203,3.7,52.86,11.04,53.74,21.9,False
2025-11-22T05:19:55.475814,Swing,L1,L1-M4,P-PP,B251122-398,OP-2,intermediate,26.1,due_soon,75.2,76.9,43.4,6.19,3.48,115.0,15,1724,2.44,48.58,6.53,62.02,24.9,False
2025-11-22T06:02:55.475814,Night,L2,L2-M2,P-ABS,B251122-928,OP-3,novice,35.7,overdue,72.7,74.7,57.3,5.68,5.69,100.4,15,1506,3.69,53.14,11.5,57.75,26.5,True
2025-11-22T06:37:55.475814,Swing,L4,L4-M5,P-PEEK,B251122-184,OP-5,expert,16.5,ok,74.2,75.3,45.4,5.76,3.88,127.0,8,1016,1.44,17.43,2.04,50.12,23.0,False
2025-11-22T07:27:55.475814,Swing,L4,L4-M5,P-NYLON,B251122-551,OP-2,intermediate,15.8,ok,75.4,77.6,46.8,5.37,3.7,104.3,15,1563,2.42,44.66,3.76,59.69,25.0,False
2025-11-22T07:49:55.475814,Day,L1,L1-M2,P-NYLON,B251122-344,OP-4,intermediate,24.4,due_soon,74.3,76.1,56.8,5.35,2.72,110.5,13,1436,2.08,35.03,4.99,57.13,25.2,False
2025-11-22T08:49:55.475814,Day,L2,L2-M1,P-ABS,B251122-583,OP-5,expert,16.7,ok,74.5,75.3,40.1,5.28,3.33,135.9,10,1358,0.63,7.52,4.28,55.6,28.0,False
2025-11-22T08:51:55.475814,Swing,L2,L2-M6,P-NYLON,B251122-187,OP-4,intermediate,16.2,ok,74.7,74.7,46.6,5.54,4.22,95.9,14,1342,1.36,21.45,4.12,55.12,27.0,False
2025-11-22T09:13:55.475814,Day,L2,L2-M3,P-ABS,B251122-224,OP-1,expert,0.0,ok,72.2,72.1,31.7,5.43,2.78,111.1,13,1444,0.82,12.05,1.8,55.82,26.5,False
2025-11-22T10:45:55.475814,Swing,L4,L4-M1,P-NYLON,B251122-835,OP-1,expert,34.0,overdue,73.7,73.4,55.0,5.46,4.73,120.7,12,1448,2.04,26.46,9.38,56.35,20.3,False
2025-11-22T11:06:55.475814,Swing,L1,L1-M6,P-NYLON,B251122-783,OP-2,intermediate,30.9,overdue,74.2,76.1,53.9,5.92,5.43,105.2,12,1261,3.1,46.31,10.99,54.32,21.9,True
2025-11-22T11:15:55.475814,Day,L2,L2-M4,P-PP,B251122-789,OP-2,intermediate,12.8,ok,73.5,75.4,40.5,5.77,2.56,128.3,9,1154,1.43,13.57,3.19,52.37,23.3,False
2025-11-22T11:22:55.475814,Day,L1,L1-M2,P-NYLON,B251122-173,OP-1,expert,38.8,overdue,73.6,76.4,52.2,5.19,5.76,137.5,9,1237,2.57,31.05,10.86,54.02,21.9,True
2025-11-22T11:29:55.475814,Swing,L2,L2-M3,P-NYLON,B251122-152,OP-5,expert,25.1,due_soon,73.6,73.8,37.1,5.5,3.94,107.8,9,970,1.41,9.8,8.03,48.84,23.9,False
2025-11-22T11:35:55.475814,Swing,L4,L4-M6,P-NYLON,B251122-336,OP-1,expert,22.7,ok,75.8,79.3,47.8,5.62,3.22,147.4,14,2063,2.2,31.76,2.66,68.26,24.7,False
2025-11-22T13:04:55.475814,Swing,L3,L3-M3,P-ABS,B251122-605,OP-1,expert,8.9,ok,73.5,78.1,36.7,5.93,4.1,125.3,11,1378,2.12,19.67,4.71,56.89,30.8,False
2025-11-22T13:26:55.475814,Night,L1,L1-M6,P-PEEK,B251122-100,OP-2,intermediate,10.7,ok,75.0,71.6,51.9,5.02,2.75,106.0,13,1377,2.07,20.08,5.01,54.61,22.9,False
2025-11-22T13:34:55.475814,Day,L2,L2-M1,P-PP,B251122-438,OP-4,intermediate,6.2,ok,74.8,75.1,47.7,4.91,3.52,135.9,11,1494,1.39,13.95,3.95,57.71,23.4,False
2025-11-22T13:40:55.475814,Swing,L2,L2-M5,P-PEEK,B251122-193,OP-1,expert,26.8,due_soon,74.5,76.4,29.5,5.88,3.8,114.7,12,1375,2.08,21.47,5.03,56.27,19.2,False
2025-11-22T14:16:55.475814,Swing,L2,L2-M6,P-NYLON,B251122-298,OP-1,expert,12.9,ok,74.3,73.5,34.7,5.54,3.19,137.2,10,1371,1.5,13.35,2.87,55.19,24.5,False
2025-11-22T14:42:55.475814,Day,L2,L2-M4,P-ABS,B251122-895,OP-4,intermediate,34.3,overdue,72.3,71.6,44.1,5.84,4.68,99.7,15,1496,1.39,16.07,7.05,56.5,21.4,False
